description,label_plaquette,label_ampoule,label_flacon,label_tube,label_stylo,label_seringue,label_pilulier,label_sachet,label_comprime,label_gelule,label_film,label_poche,label_capsule,count_plaquette,count_ampoule,count_flacon,count_tube,count_stylo,count_seringue,count_pilulier,count_sachet,count_comprime,count_gelule,count_film,count_poche,count_capsule,count_ml
plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium polytéréphtalate (PET) de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
plaquette(s) PVC polychlortrifluoroéthylène PVDC aluminium de 84 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0.0
30 pochette(s) papier aluminium polyéthylène de 1  dispositif(s),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.0
1 flacon(s) en verre - 1 seringue(s) préremplie(s) en verre de 1  ml,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0
1 tube(s) aluminium de 10 g,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 10 comprimé(s) (distributeur parallèle : BB FARMA s.r.l),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0
5 plaquette(s) thermoformée(s) aluminium PVC de 10 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium de 42  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium PVC PVDC de 20 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0
3 plaquette(s) thermoformée(s) aluminium PVC PVDC de 21 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0.0
plaquette(s) formée(s) à froid polyamide aluminium PVC-Aluminium de 90 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
1 pilulier(s) polypropylène de 90 comprimé(s),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,0,0,0,0,0.0
"10 seringue(s) préremplie(s) en verre de 0,4 ml avec aiguille(s)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.4
"7 seringue(s) préremplie(s) en verre de 0,67 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.67
1 tube(s) aluminium de 10  g avec grattoir et 20 pansements adhésifs,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) en verre de 30 gélule(s),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0.0
1 flacon(s) en verre brun de 12 g avec cuillère-mesure polypropylène (correspondant à 12 cuillères-mesure),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium PVDC de 24  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0
84 plaquette(s) thermoformée(s) PVC PVDC aluminium de 1 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,84,0,0,0,0,0,0,0,1,0,0,0,0,0.0
pilulier(s) polypropylène avec fermeture de sécurité enfant de 14 comprimé(s),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
3 plaquette(s) thermoformée(s) PVC aluminium de 20  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0.0
plaquette(s) polypropylène polycyclooléfine aluminium de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium PVDC de 15 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC aluminium-ACLAR de 6 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0
tube(s) polypropylène de 40  comprimé(s),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0.0
"1 flacon(s) en verre de 1  g - 1 ampoule(s) en verre de 3,5  ml",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.5
plaquette(s) thermoformée(s) PVC-aluminium PVDC de 90  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
plaquette(s) formée(s) à froid aluminium polyamide PVC de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
12 sachet(s) papier aluminium polyéthylène,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0.0
1 tube(s) aluminium verni de 2 g,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) PVC polyéthylène PVDC aluminium de 28 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.0
plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 84 comprimé(s) ( abrogée le 16/09/2013),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0.0
plaquette(s) thermoformée(s) polyamide aluminium PVC de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
1 flacon(s) en verre de 60 ml avec matériel(s) de perfusion polypropylène PVC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0
"2053 ml en poche à trois compartiments (Polypropylène-co-éthylène) , boîte de 4",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053.0
plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène PVC-Aluminium de 21 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVDC PVC-Aluminium de 30 capsule(s),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0
plaquette(s) thermoformée(s) PVC polyéthylène acétate de polyvinyle de 56 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0.0
1 ampoule(s) bouteille de 1 ml en verre,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
1 ampoule(s) en verre de 4 ml,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
1 flacon(s) en verre de 200 ml avec seringue pour administration orale polyéthylène polystyrène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200.0
plaquette(s) thermoformée(s) PVC-aluminium de 50  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0.0
film(s) thermosoudé(s) PVC-aluminium de 30 gélule(s),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.0
plaquette(s) thermoformée(s) PVC TE (thermo-élastique) PVDC aluminium de 5 lyophilisat(s),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) aluminium de 2 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
20 sachet(s)-dose(s) papier aluminium polyéthylène,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0
plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
"6 ampoule(s) polyéthylène de 2,5 ml",0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2.5
1 flacon(s) en verre brun avec fermeture de sécurité enfant de 120 ml avec seringue(s) pour administration orale polyéthylène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120.0
pilulier(s) polypropylène de 60 gélule(s),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0.0
30 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 1 ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
"1 récipient(s) unidose(s) en verre brun de 7,5 ml avec fermeture de sécurité enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
1 flacon(s) polyéthylène poudreur(se)(s) de 15  g,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) polychlortrifluoroéthylène PVC aluminium de 15 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.0
1 tube(s) aluminium de 10  g,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium de 40  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) de 21 g avec seringue(s) pour administration orale polypropylène avec cuillère-mesure,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC de 30  gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 40  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0.0
plaquette(s) thermoformée(s) polychlortrifluoroéthylène PVC polyéthylène aluminium de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
"20 récipient(s) unidose(s) polyéthylène de 0,5 ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
1 plaquette(s) thermoformée(s) de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0.0
2 plaquette(s) thermoformée(s) PVC aluminium de 13  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0.0
plaquette(s) thermoformée(s) polyamide aluminium polyéthylène de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
plaquette(s) thermoformée(s) (ACLAR RX) polytrifluorochloroéthylène PVC-Aluminium de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium de 24 gélules vertes et 24 gélules orange,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) de 100 ml avec seringue(s) pour administration orale,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0
1 flacon(s) polyéthylène haute densité (PEHD) de 168  comprimé(s) avec fermeture de sécurité enfant polypropylène,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,168,0,0,0,0,0.0
1 flacon(s) en verre de 20 g avec cuillère-mesure polystyrène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
"1 seringue(s) préremplie(s) en verre de 0,6 ml sécurisée",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6
1 flacon(s) en verre brun de 250 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250.0
1 flacon(s) en verre de 500 mg - 1 ampoule(s) en verre de 2 ml,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.0
"30 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 0,2  ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
"8 sachet(s)-dose(s) papier polyéthylène aluminium P-A-M-éthylène (SURLYN) de 1,566 g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0.0
pilulier(s) polypropylène de 14 comprimé(s),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
1 flacon(s) polycyclooléfine de 100 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0
1 seringue(s) préremplie(s) en verre de 1 ml avec aiguille(s) avec dispositif de sécurité,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
1 flacon(s) en verre brun de 125  ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125.0
plaquette(s) PVC-Aluminium de 56 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0.0
1 flacon(s) en verre brun avec fermeture de sécurité enfant de 120 ml avec seringue(s) pour administration orale,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120.0
plaquette(s) thermoformée(s) PVC-aluminium de 20  capsule(s),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0
plaquette(s) PVC polyéthylène PVDC aluminium de 60 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0
"7 seringue(s) préremplie(s) en verre de 0,67 ml avec aiguille(s) acier",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.67
1 seringue(s) préremplie(s) en verre avec aiguille(s) de 1 ml - 1 flacon(s) en verre,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0
pilulier(s) polyéthylène haute densité (PEHD) de 10 comprimé(s),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 40 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0.0
1 flacon(s) en verre brun,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC aluminium de 12 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.0
"1 stylo prérempli en verre (SureClick) de 0,3 ml",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3
1 flacon(s) en verre de 250  mg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) polyéthylène aluminium de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium PVDC de 60  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0
12 sachet(s) papier aluminium polyéthylène de 606 mg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium de 30  gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.0
90 plaquette(s) PVC-Aluminium de 1 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,1,0,0,0,0,0.0
plaquette(s) thermoformée(s) polypropylène aluminium de 1 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
1 flacon(s) en verre brun avec fermeture de sécurité enfant de 300 ml avec seringue(s) doseuse(s) de 10 ml polypropylène polyéthylène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300.0
plaquette(s) thermoformée(s) PVC-aluminium de 90  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
plaquette(s) PVC-Aluminium de 28 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.0
film(s) thermosoudé(s) PVC polyéthylène de 8  suppositoire(s),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"flacon(s) en verre de 5,25 g avec seringue pour administration orale polyéthylène polystyrène",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"1 flacon(s) en verre de 16,7 g - avec cuillère-mesure",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
3 tube(s) polypropylène de 20  comprimé(s),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0.0
"1 seringue(s) backstop préremplie(s) en verre de 0,5 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5
1 flacon(s) en verre - 1 seringue(s) préremplie(s) de 1  ml en verre avec aiguille(s),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0
3 plaquette(s) thermoformée(s) PVC PVDC aluminium de 10  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0.0
pilulier(s) polyéthylène haute densité (PEHD) de 7 gélule(s),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0.0
"30 ampoule(s) polyéthylène de 2,5 ml",0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2.5
plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s) contenant un semainier,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium de 30  comprimé(s) ( abrogée le 15/07/2014),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
3 plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium avec inhalateur(s) de 10 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0.0
"1 flacon(s) en verre de 5,25 g avec seringue pour administration orale polyéthylène polystyrène",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
"36 récipient(s) unidose(s) polyéthylène de 0,4 ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
1 boite(s) polypropylène de 140 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium de 3  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0
plaquette(s) PVC-Aluminium suremballée(s)/surpochée(s) de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
plaquette(s) polychlortrifluoroéthylène PVC aluminium de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
1 seringue(s) préremplie(s) polyoléfine de 10 ml,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0
"1 stylo prérempli en verre (SureClick) de 0,5 ml",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5
"1 flacon(s) polyéthylène de 39,6 g avec cuillère-mesure",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) de 60 comprimé(s),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium polypropylène de 56  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0.0
"30 sachet(s) papier polyéthylène aluminium P-A-M-éthylène (SURLYN) de 18,7  mg",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) de 60 ml avec seringue(s) pour administration orale polypropylène-polyéthylène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0
plaquette(s) thermoformée(s) PVDC PVC aluminium de 14 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC PVDC de 1  gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
"12 sachet(s) papier aluminium polyéthylène de 2,7 g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0.0
30 plaquette(s) PVC PVDC aluminium de 1 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0.0
1 flacon(s) polytéréphtalate (PET) de 90 ml avec gobelet(s) doseur(s) polypropylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.0
flacon(s) en verre brun de 45 g avec cuillère-mesure polystyrène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"1 flacon(s) en verre avec seringue pour administration orale polystyrène polyéthylène de 10,25 g",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
"20 récipient(s) unidose(s) polyéthylène de 0,4 ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
1 plaquette(s) PVC-Aluminium de 21 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium PVC de 16 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.0
20 récipient(s) unidose(s) polyéthylène de 5 ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
"4 seringue(s) préremplie(s) en verre de 0,5  ml avec aiguille(s)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.5
1 ampoule(s) en verre - 1 ampoule(s) en verre de 1 ml,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
plaquette(s) aluminium de 28 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium polyamide de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
film(s) thermosoudé(s) PVC-aluminium de 30 comprimé(s),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
"1 seringue(s) préremplie(s) en verre de 0,8 ml avec aiguille(s) avec dispositif de sécurité",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8
20 récipient(s) unidose(s) polypropylène de 1 ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
plaquette(s) thermoformée(s) polychlortrifluoroéthylène PVC-Aluminium de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
"1 flacon(s) en verre de 2,5 ml avec 10 spatules",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
4 plaquette(s) thermoformée(s) PVC-Aluminium de 14 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0.0
1 flacon(s) en verre de 1200 UI - 1 seringue(s) préremplie(s) en verre de 2 ml avec 15 seringue(s) polypropylène jetables avec aiguille(s),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0
1 flacon(s) en verre de 100 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0
"1 flacon(s) en verre brun  de 2,5 ml avec cathéter(s)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
plaquette(s) thermoformée(s) polyamide aluminium PVC de 12 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.0
1 flacon(s) polypropylène de 100 ml avec seringue(s) pour  injecteur Nemoto (+ microperfuseur + raccord) et avec cathéter(s),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0
